inputName,DEVICE,BOARD,FUNCTION,DATA_TYPE,SS_VAL_1,SV_VAL_1,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,V_VAL_29,V_VAL_30,V_VAL_31,V_VAL_32,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,M_VAL_33,M_VAL_34,M_VAL_35,M_VAL_36,M_VAL_37,M_VAL_38,M_VAL_39,M_VAL_40,M_VAL_41,M_VAL_42,M_VAL_43,M_VAL_44,M_VAL_45,M_VAL_46,M_VAL_47,M_VAL_48,M_VAL_49,M_VAL_50,M_VAL_51,M_VAL_52,M_VAL_53,M_VAL_54,M_VAL_55,M_VAL_56,M_VAL_57,M_VAL_58,M_VAL_59,M_VAL_60,M_VAL_61,M_VAL_62,M_VAL_63,M_VAL_64,M_VAL_65,M_VAL_66,M_VAL_67,M_VAL_68,M_VAL_69,M_VAL_70,M_VAL_71,M_VAL_72
79,RiscV,RiscV,matrix_mult_atmega_fault,double,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.844855503906406e+16,6.255302898037555e+16,0.0,4.140746616812339e+16,5463483478966272.0,6.06257182408704e+16,1.887102286472151e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,RiscV,RiscV,matrix_mult_atmega_fault,double,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0887497827352576e+17,0.0,2.035947264333054e+18,0.0,2.6613563501597164e+18,0.0,0.0,2.1241986030638203e+18,0.0,0.0,1.519119762112643e+18,1.2826985972000358e+17,2.20198025463595e+18,0.0,0.0,3.544000029595271e+18,0.0,0.0,1.0030582071799316e+18,0.0,8.364103837186785e+17,0.0,0.0,2.889226836481409e+18,1.9931616934834995e+17,0.0,1.7973693214632182e+18,6.999207210983096e+17,2.908503199461671e+18,0.0,0.0,2.1884293235794248e+18,5.005415016300544e+16,0.0,1.687931493176836e+18,5.307755974927319e+17,1.3999640377431163e+18,0.0,0.0,2.857747268822368e+18,0.0,0.0,1.1586276950770975e+18,0.0,2.7063318732938936e+18,5.278388019349422e+17,0.0,2.684108269395378e+18,0.0,0.0,1.5796188776025293e+18,8.62036907385684e+17,1.2514601490049925e+18,1.1185645837373932e+18,0.0,1.2198637582355003e+18,0.0,0.0,8.137183878667305e+17,7.297191354784809e+17,2.2351276439953736e+18,0.0,0.0,1.4863714954741023e+18,0.0,4.845479024132096e+16,1.2684429307297137e+18,0.0,1.1338220255597036e+18,0.0,0.0,1.1817197757226025e+18
87,RiscV,RiscV,matrix_mult_atmega_fault,double,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.3567521312598917e+18,0.0,1.2606457440213402e+18,0.0,0.0,2.1231041766773228e+18,0.0,0.0,1.093983352031019e+18,0.0,9.54631729363026e+17,3.623916451712205e+17,0.0,1.182868078178861e+18,4.390060019417088e+16,0.0,2.2265661936264806e+17,0.0,5.167270429353574e+16,1.8524949861892096e+17,0.0,3.545902322150277e+17,0.0,0.0,7.20744440536236e+17,2.491352903109837e+16,6.882270026200515e+17,5371684995465216.0,0.0,1.211897384175403e+18,0.0,1.5829923167154995e+17,5.675009007681536e+17,0.0,5.949918525584835e+17,0.0,0.0,7.184105209478513e+17,0.0,0.0,1.5684444034904883e+17,2.943857557766144e+16,2.104557683259474e+17,4.314510685686989e+16,2.717852083683328e+16,2.71756771389866e+17,0.0,0.0,0.0,0.0,7.770685901163725e+16,0.0,9.14487614940119e+16,4.283166100260127e+17,0.0,6.288505142719283e+16,0.0,2.344423789900595e+16,1.4964286252541542e+17,0.0,1.5107835226488832e+16,3.2132684437887386e+17,0.0,0.0,0.0,2836321777221632.0,1.1080796580347904e+16,0.0,0.0,2.532363183587328e+16
6,RiscV,RiscV,matrix_mult_atmega_fault,double,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.1311084838885783e+18,7.773297756675768e+17,2.411487934701109e+18,0.0,0.0,2.2228452744793948e+18,0.0,0.0,1.9234288793435505e+18,0.0,1.4472236588450447e+18,0.0,0.0,1.890009223417299e+18,0.0,2.349809893638144e+16,1.1681828634393313e+18,1.2449677390014054e+17,6.052994991909765e+17,0.0,0.0,1.462808823851909e+18,0.0,5.192109943213261e+16,4.798097632117392e+17,6.980903778354463e+17,5.866554241161626e+17,0.0,0.0,2.007613124563173e+18,0.0,0.0,1.3838703486084055e+18,1.121544895903826e+17,1.5492127081701048e+18,0.0,0.0,1.663331157455929e+18,0.0,0.0,7.22890618514178e+17,0.0,7.907028607183094e+17,3.514545968513024e+17,7.901445321496986e+16,1.6276474696491336e+18,0.0,5.6920335708481126e+17,1.602527545964626e+17,3.300872719926559e+17,1.283771222332539e+18,1.9676612700563046e+17,0.0,9.731284011602412e+17,0.0,8.048839150167654e+16,8.276571716499538e+17,0.0,3.344684478722212e+17,5.139438611778765e+16,0.0,4.212356520639201e+17,0.0,1.621895615086592e+17,2.8219967513244467e+17,2.86852739621716e+17,1.017389791492178e+17,0.0,6.872874527542477e+16,3.9842216017710285e+17
68,RiscV,RiscV,matrix_mult_atmega_fault,double,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.409386958445609e+17,0.0,1.0261907635972342e+18,1.8886359333942067e+18,3.269997059029074e+18,7.415856834407301e+17,0.0,2.584147544145658e+18,1.6735461702337823e+18,0.0,1.89443049711154e+18,2.8517330432976486e+17,2.425767017333129e+18,0.0,0.0,3.1486060275202785e+18,1.0351141250903572e+18,0.0,1.8300659110552527e+18,0.0,2.210997074617434e+18,0.0,725367362945024.0,3.8644766078884905e+18,5.830462771979878e+17,0.0,2.40065472151054e+18,7.746662087492895e+17,2.602672116050428e+18,0.0,0.0,2.64024187861572e+18,0.0,0.0,1.5237353744870932e+18,1.845080566966256e+18,1.777107521186562e+18,7.44773373808083e+17,0.0,3.4699383007378145e+18,1.0652996362829824e+18,0.0,1.4132476500351386e+18,0.0,3.735069311979487e+18,0.0,0.0,3.54086367267704e+18,0.0,0.0,1.357012852954628e+18,7.288187041748091e+17,3.161862839216374e+18,0.0,0.0,2.0167886865359176e+18,0.0,0.0,9.575713424193618e+17,2.495314323245629e+17,1.6569533028200612e+18,0.0,0.0,3.629865015776903e+18,0.0,0.0,1.4614150554247496e+18,0.0,1.1853188895971738e+18,0.0,0.0,3.137254669475119e+18
69,RiscV,RiscV,matrix_mult_atmega_fault,double,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.448824035352248e+17,3.466194085688115e+16,7.174847321572639e+17,0.0,0.0,2.8406014844988293e+18,0.0,0.0,1.902390136662917e+18,0.0,1.516509246630396e+18,1.3135118951723827e+17,0.0,1.665436584784167e+18,0.0,0.0,7.734196374412984e+17,0.0,1.1850665516785992e+18,9.731525216965756e+17,0.0,1.2405348517155963e+18,0.0,0.0,3.727858783444009e+17,1.803889013099069e+17,1.398171146595074e+18,0.0,0.0,1.985678417344856e+18,0.0,0.0,3.448370486805791e+17,0.0,4.763611449912197e+17,6.448072197197005e+17,0.0,8.899803769303204e+17,0.0,0.0,3.927437323754537e+17,5.78372253268312e+17,4.631706132304364e+17,0.0,4.225821329011507e+16,8.977312467113738e+17,0.0,2.3420987523045786e+17,4.600518484982497e+17,0.0,1.1291994037986264e+18,0.0,0.0,9.626657233882316e+17,0.0,0.0,4.87911926957867e+17,0.0,5.164341862953124e+17,0.0,0.0,8.904994838575841e+17,0.0,4.67089461650391e+16,1.5934550288472474e+17,0.0,3.1936823621268275e+17,0.0,8.314170203806106e+16,3.86780943379071e+17
1,RiscV,RiscV,matrix_mult_atmega_fault,double,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9475737542656e+17,0.0,0.0,2.428566236498493e+17,2.1903905774454705e+18,0.0,0.0,2.5189289124324966e+18,0.0,0.0,1.240698404070228e+18,5.570603163079148e+17,2.396675863807525e+18,0.0,0.0,2.9108028280311644e+18,0.0,0.0,1.2593278418964972e+18,0.0,2.414266675462406e+18,0.0,0.0,2.69133535932475e+18,1.1432147410789336e+18,0.0,2.295923077868945e+18,0.0,1.7308568394420716e+18,0.0,0.0,3.154192920978916e+18,0.0,1.3814078548790477e+17,1.1098943847965656e+18,3.285802538678354e+17,2.4830331563204936e+18,0.0,0.0,2.402143735132455e+18,0.0,0.0,1.3086607296115507e+18,0.0,1.6643627742406902e+18,0.0,8.569503432572928e+16,2.178971461996249e+18,2.1235967578865664e+17,0.0,2.3211987542474752e+17,5.586752927306875e+17,8.773068561527603e+17,0.0,0.0,2.5604464714973184e+18,0.0,0.0,1.3758583448157553e+18,5.876043026509332e+17,9.664948413514383e+17,0.0,1.0547650779383072e+18,2.910967754775331e+18,0.0,0.0,1.665580758246359e+18,0.0,1.0680205152448676e+18,0.0,0.0,1.2693213030813532e+18
45,RiscV,RiscV,matrix_mult_atmega_fault,double,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9770949666668544.0,0.0,0.0,4.237143721797222e+16,0.0,0.0,2409057356873728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,RiscV,RiscV,matrix_mult_atmega_fault,double,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1337325371077427e+17,0.0,7.44525296497066e+17,7.424729893243453e+17,1.851055588029497e+18,0.0,0.0,3.4270974794289644e+18,7.987922770015027e+16,4.708118410863575e+17,5.51412365594198e+17,2.476274046027694e+17,1.932377254726205e+18,0.0,0.0,2.388993576064254e+18,0.0,0.0,1.279507453678977e+18,0.0,1.6372699830985687e+18,2.2490309341688627e+17,0.0,1.892894479367537e+18,0.0,5.572636915993149e+17,2.3178474771657523e+18,5.583278126965719e+17,1.7165517808478454e+18,0.0,0.0,2.2843251543412567e+18,0.0,0.0,1.6911511037411328e+17,0.0,1.0712334943796593e+18,0.0,0.0,1.84736796346889e+18,0.0,0.0,6.407652088175657e+17,0.0,9.671358566304316e+17,0.0,0.0,1.531317469233283e+18,0.0,0.0,3.823742038541599e+17,4.999242289302733e+17,1.3043773071876424e+18,1.0410600778149396e+18,0.0,1.3495244915747062e+18,0.0,0.0,5.501195117186253e+17,5.8791828194014e+17,9.43132624442884e+17,2.508530453011497e+17,0.0,1.1471989589011332e+18,0.0,0.0,6.812319096441405e+17,2.882371793799086e+17,4.647322976990003e+17,0.0,0.0,1.0063153042187878e+18
15,RiscV,RiscV,matrix_mult_atmega_fault,double,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.544708929970504e+17,0.0,1.4457806872725422e+18,8.08360467704578e+17,2.2284070166095465e+18,0.0,0.0,3.693588586554196e+18,1.0041260391289324e+18,0.0,2.350590108807201e+18,2.0577267342534246e+17,2.928720194639495e+18,0.0,0.0,4.931536699726496e+18,0.0,1.908082858115728e+17,1.367036550709248e+18,0.0,9.969504888071128e+17,0.0,0.0,1.75264077612843e+18,1.5305016316054733e+18,0.0,1.992960345416663e+18,2.3359393912449925e+18,2.5385983508196884e+18,0.0,0.0,3.525913063318356e+18,6.521539502580695e+17,0.0,1.550613898300752e+18,0.0,2.754876136293925e+18,0.0,0.0,2.0185573884281487e+18,1.0010221865231974e+18,0.0,1.9927776890474988e+18,0.0,2.8070160771946906e+18,0.0,0.0,2.92370339795986e+18,1.765310448615293e+18,0.0,2.0381583822165115e+18,0.0,3.072874415378137e+18,0.0,0.0,2.822937830198608e+18,6.660875113610609e+17,0.0,1.386525256872624e+18,9.540988098209382e+17,1.954706824057848e+18,0.0,0.0,2.438849556436222e+18,8.246139296227e+17,0.0,3.717788287725732e+18,0.0,2.231059038655742e+18,0.0,0.0,3.173235087982461e+18
